customer_id,age,gender,income,region,purchase_amount,calculated_clv,clv_tier
2769,57,Male,33794.74,"Region VIII",1219.54,4390.34,Bronze
1636,77,Male,47933.21,"Region III",1219.18,4389.05,Bronze
662,22,Male,11088.02,"Region XIII",2925.34,4388.01,Bronze
598,34,Other,27913.45,NCR,2339.13,4385.87,Bronze
2979,21,Male,38577.01,"Region IX",2921.81,4382.72,Bronze
5002,19,Other,54996.75,"Region X",1824.99,4379.98,Bronze
5303,29,Male,85303.03,"Region IV-A",1215.95,4377.42,Bronze
1029,42,Female,19320.24,"Region VI",1823.89,4377.34,Bronze
1096,41,Male,69811.24,"Region XII",1457.72,4373.16,Bronze
3110,19,Male,13818.77,"Region VII",2912.93,4369.40,Bronze
2295,23,Male,39785.41,"Region IV-A",2911.28,4366.92,Bronze
6305,31,Male,63394.74,"Region II",1819.37,4366.49,Bronze
776,28,Other,24563.89,NCR,2909.17,4363.76,Bronze
2900,53,Female,54562.07,"Region I",1211.97,4363.09,Bronze
8453,29,Male,20731.95,"Region II",2907.14,4360.71,Bronze
7699,38,Other,68481.76,NCR,1816.87,4360.49,Bronze
4766,20,Other,47090.11,BARMM,2906.96,4360.44,Bronze
5197,64,Female,52806.69,"Region IV-A",1210.71,4358.56,Bronze
7616,68,Other,17940.72,"Region III",1210.67,4358.41,Bronze
6556,19,Other,41821.42,"Region I",2904.09,4356.14,Bronze
4287,33,Other,32527.23,"Region XII",2322.70,4355.06,Bronze
4162,75,Female,45863.62,"Region IX",1209.00,4352.40,Bronze
1008,19,Male,68925.25,"Region XII",1812.38,4349.71,Bronze
4675,24,Male,16968.90,"Region I",2899.79,4349.69,Bronze
5661,20,Female,28198.56,"Region VIII",2899.21,4348.82,Bronze
649,47,Other,41245.93,"Region XII",1811.63,4347.91,Bronze
3015,32,Female,35934.39,"Region III",2318.37,4346.94,Bronze
1927,44,Female,44261.05,"Region III",1811.06,4346.54,Bronze
7181,43,Other,33864.63,"Region II",1810.08,4344.19,Bronze
5373,32,Male,54992.49,"Region IV-B",1809.73,4343.35,Bronze
7022,26,Male,27605.74,"Region VIII",2895.33,4343.00,Bronze
8106,55,Other,17841.12,CAR,1206.39,4343.00,Bronze
9193,20,Male,42646.53,"Region VI",2893.62,4340.43,Bronze
7334,50,Male,57266.53,"Region VII",1205.14,4338.50,Bronze
6204,42,Other,37656.39,"Region XII",1807.60,4338.24,Bronze
1520,46,Female,87152.11,BARMM,1203.90,4334.04,Bronze
7347,37,Male,63243.79,"Region VIII",1804.32,4330.37,Bronze
9624,38,Other,72737.77,"Region III",1202.73,4329.83,Bronze
6234,42,Female,98592.44,NCR,1202.42,4328.71,Bronze
3245,62,Male,37212.22,"Region VIII",1202.23,4328.03,Bronze
5110,68,Other,26812.48,"Region I",1201.12,4324.03,Bronze
8983,39,Female,26661.85,"Region VIII",2305.81,4323.39,Bronze
1113,38,Male,82226.59,"Region VI",1200.81,4322.92,Bronze
3361,23,Female,49740.17,"Region I",2881.26,4321.89,Bronze
7934,26,Male,32448.96,"Region III",2880.22,4320.33,Bronze
8892,46,Other,21749.93,"Region VII",1800.02,4320.05,Bronze
3051,48,Male,28284.39,"Region VII",1799.72,4319.33,Bronze
5522,27,Male,19346.59,"Region VII",2878.80,4318.20,Bronze
7744,44,Female,62360.01,"Region XI",1439.38,4318.14,Bronze
6848,32,Other,96789.15,NCR,1199.35,4317.66,Bronze
6045,28,Female,19775.63,BARMM,2878.42,4317.63,Bronze
1740,35,Other,29075.01,"Region VIII",2301.35,4315.03,Bronze
8750,64,Male,57629.34,"Region I",1198.56,4314.82,Bronze
96,63,Female,52337.03,"Region X",1197.98,4312.73,Bronze
1000,26,Male,32434.06,"Region III",2874.74,4312.11,Bronze
4256,36,Female,94400.56,"Region VIII",1197.71,4311.76,Bronze
1312,70,Other,18864.98,"Region III",1197.51,4311.04,Bronze
1975,51,Female,38833.48,"Region V",1197.28,4310.21,Bronze
3594,52,Other,29917.53,"Region X",1196.82,4308.55,Bronze
380,61,Other,31834.91,"Region II",1196.59,4307.72,Bronze
2237,23,Male,35004.10,CAR,2871.25,4306.88,Bronze
396,28,Other,15081.75,"Region VII",2870.43,4305.65,Bronze
7566,32,Male,36466.97,"Region V",2295.09,4303.29,Bronze
3176,31,Female,77303.32,"Region III",1194.77,4301.17,Bronze
8715,21,Other,61219.92,"Region VIII",1792.05,4300.92,Bronze
2850,27,Other,33355.03,"Region V",2866.21,4299.32,Bronze
6735,27,Female,65669.05,"Region II",1790.60,4297.44,Bronze
4222,22,Male,15426.97,"Region VII",2864.77,4297.16,Bronze
6966,21,Other,65883.62,"Region II",1790.43,4297.03,Bronze
232,47,Other,45856.47,"Region IX",1788.57,4292.57,Bronze
7691,33,Female,60184.72,"Region IV-B",1788.28,4291.87,Bronze
7106,36,Female,10886.90,"Region XIII",2287.83,4289.68,Bronze
436,38,Male,54014.47,"Region I",1787.16,4289.18,Bronze
4668,29,Female,85286.39,"Region X",1190.94,4287.38,Bronze
1335,31,Female,16643.02,"Region X",2286.26,4286.74,Bronze
245,33,Male,37155.65,"Region XII",2284.55,4283.53,Bronze
2182,54,Male,36132.46,"Region XI",1189.87,4283.53,Bronze
8678,23,Other,71274.60,"Region V",1189.83,4283.39,Bronze
3875,18,Female,82044.26,"Region IV-A",1189.80,4283.28,Bronze
1184,21,Other,33587.94,"Region III",2854.74,4282.11,Bronze
2909,45,Male,16534.52,"Region VI",1783.94,4281.46,Bronze
4065,51,Male,57702.09,BARMM,1189.25,4281.30,Bronze
2781,78,Male,57945.87,"Region X",1189.01,4280.44,Bronze
319,63,Other,56672.59,"Region X",1188.88,4279.97,Bronze
8352,28,Other,74771.55,CAR,1188.06,4277.02,Bronze
2239,38,Other,16668.59,"Region XIII",2280.19,4275.36,Bronze
9026,65,Female,58127.85,"Region VII",1186.08,4269.89,Bronze
2559,24,Male,17358.07,"Region I",2846.13,4269.20,Bronze
8943,18,Male,17641.84,"Region IV-B",2845.56,4268.34,Bronze
1903,19,Other,82669.96,CAR,1185.08,4266.29,Bronze
3646,33,Other,27156.89,BARMM,2275.29,4266.17,Bronze
5490,26,Female,83206.80,"Region X",1184.20,4263.12,Bronze
3456,44,Female,11046.01,CAR,1775.63,4261.51,Bronze
4909,51,Male,53016.76,"Region X",1183.70,4261.32,Bronze
7634,48,Female,37703.83,"Region V",1775.21,4260.50,Bronze
7870,46,Female,82680.39,CAR,1182.68,4257.65,Bronze
386,24,Other,31355.28,NCR,2838.29,4257.44,Bronze
2528,27,Other,28401.66,"Region XII",2838.17,4257.26,Bronze
6424,36,Other,70729.45,"Region II",1182.42,4256.71,Bronze
3302,36,Male,99167.33,"Region V",1182.41,4256.68,Bronze
2449,59,Male,11516.19,"Region V",1182.07,4255.45,Bronze
1037,45,Male,26097.51,BARMM,1773.02,4255.25,Bronze
6406,21,Female,19643.81,"Region I",2835.12,4252.68,Bronze
6445,20,Female,18878.24,"Region VII",2830.43,4245.65,Bronze
2644,39,Male,26807.28,"Region II",2262.62,4242.41,Bronze
8226,20,Female,60489.63,"Region XI",1766.81,4240.34,Bronze
9825,54,Female,50198.64,"Region IV-A",1177.00,4237.20,Bronze
7490,38,Male,58642.67,"Region XI",1765.35,4236.84,Bronze
9754,59,Female,58756.07,"Region I",1176.16,4234.18,Bronze
8845,69,Female,27670.81,BARMM,1175.31,4231.12,Bronze
672,50,Male,42809.40,"Region III",1175.28,4231.01,Bronze
2999,31,Female,63458.78,"Region VIII",1762.45,4229.88,Bronze
6659,25,Female,41649.12,"Region X",2817.27,4225.91,Bronze
7192,29,Other,80253.25,"Region XIII",1172.72,4221.79,Bronze
9898,38,Female,68446.06,"Region III",1758.32,4219.97,Bronze
3781,46,Male,64214.08,NCR,1405.62,4216.86,Bronze
920,47,Male,13138.84,"Region XII",1755.76,4213.82,Bronze
8881,20,Female,33452.28,"Region XII",2807.36,4211.04,Bronze
8440,70,Female,28701.82,BARMM,1169.36,4209.70,Bronze
7889,62,Female,13647.67,"Region XII",1169.27,4209.37,Bronze
5789,35,Other,57048.12,BARMM,1753.51,4208.42,Bronze
2672,18,Female,27284.20,NCR,2805.22,4207.83,Bronze
8524,45,Other,72869.73,NCR,1168.17,4205.41,Bronze
7271,39,Male,22400.54,"Region VII",2242.71,4205.08,Bronze
7251,18,Male,59030.68,"Region IV-B",1751.90,4204.56,Bronze
2815,77,Male,57344.55,"Region X",1167.13,4201.67,Bronze
6277,29,Female,29987.93,NCR,2799.92,4199.88,Bronze
961,33,Female,27637.93,"Region II",2239.79,4199.61,Bronze
1360,38,Female,30796.79,"Region II",2239.00,4198.13,Bronze
4845,48,Female,27578.92,BARMM,1749.09,4197.82,Bronze
8303,49,Female,75406.77,"Region IX",1165.53,4195.91,Bronze
5747,33,Male,78605.68,"Region VI",1164.90,4193.64,Bronze
2565,28,Male,15251.63,"Region XIII",2792.01,4188.02,Bronze
4228,23,Other,62174.85,NCR,1743.67,4184.81,Bronze
2970,73,Female,39986.83,"Region XII",1162.11,4183.60,Bronze
4692,78,Female,29256.28,"Region I",1161.43,4181.15,Bronze
9607,44,Other,29943.81,BARMM,1742.09,4181.02,Bronze
9911,35,Other,98556.59,"Region VIII",1160.51,4177.84,Bronze
3409,77,Female,43100.19,"Region XII",1159.47,4174.09,Bronze
4928,50,Female,28690.87,"Region IV-B",1159.28,4173.41,Bronze
6996,48,Other,79153.57,"Region III",1158.80,4171.68,Bronze
1641,21,Other,29249.33,NCR,2779.61,4169.42,Bronze
3768,36,Other,38799.33,CAR,2222.82,4167.79,Bronze
1898,68,Other,45823.20,"Region IX",1157.68,4167.65,Bronze
1959,32,Other,17035.27,"Region I",2221.77,4165.82,Bronze
6222,61,Female,26710.71,"Region XIII",1156.26,4162.54,Bronze
286,43,Female,52282.07,"Region IV-A",1387.31,4161.93,Bronze
1692,27,Other,23618.40,BARMM,2773.46,4160.19,Bronze
8271,56,Male,47212.06,"Region XII",1155.44,4159.58,Bronze
439,22,Other,39358.69,"Region VI",2771.81,4157.72,Bronze
7239,75,Female,36440.31,"Region VIII",1153.35,4152.06,Bronze
1341,39,Male,77990.74,"Region III",1153.23,4151.63,Bronze
5983,70,Other,51779.98,"Region XIII",1153.14,4151.30,Bronze
3066,38,Other,16847.49,"Region XIII",2213.76,4150.80,Bronze
4281,30,Female,58122.43,"Region XI",1729.45,4150.68,Bronze
740,27,Male,97850.63,NCR,1152.88,4150.37,Bronze
2700,70,Male,47568.04,CAR,1152.78,4150.01,Bronze
8712,42,Other,47086.77,"Region IV-A",1728.95,4149.48,Bronze
4565,43,Male,52459.26,"Region XIII",1383.04,4149.12,Bronze
9673,34,Male,23328.91,"Region I",2212.70,4148.81,Bronze
1931,31,Female,53862.52,"Region VII",1728.59,4148.62,Bronze
9937,47,Female,64444.30,"Region XI",1382.40,4147.20,Bronze
1742,21,Female,34120.90,"Region XII",2764.64,4146.96,Bronze
2657,34,Female,33110.12,"Region V",2210.80,4145.25,Bronze
109,62,Other,55919.47,"Region IV-A",1150.93,4143.35,Bronze
5459,20,Female,65234.72,"Region V",1725.97,4142.33,Bronze
9442,35,Male,28796.97,"Region IV-B",2208.33,4140.62,Bronze
7461,52,Other,11317.40,"Region III",1150.05,4140.18,Bronze
9510,28,Other,48143.02,"Region X",2760.02,4140.03,Bronze
8197,73,Male,49237.24,"Region VI",1149.86,4139.50,Bronze
8776,41,Male,83818.76,"Region VI",1149.81,4139.32,Bronze
6753,20,Other,32883.38,"Region IX",2759.13,4138.70,Bronze
8313,27,Female,50861.64,"Region I",1723.99,4137.58,Bronze
5263,55,Male,37177.07,"Region XI",1149.18,4137.05,Bronze
7557,29,Male,48727.46,"Region VII",2757.36,4136.04,Bronze
3334,30,Male,99906.16,"Region VIII",1148.50,4134.60,Bronze
9003,72,Male,30050.95,"Region VII",1148.48,4134.53,Bronze
4794,23,Other,16491.05,"Region X",2755.88,4133.82,Bronze
453,21,Male,98687.44,"Region XI",1147.77,4131.97,Bronze
3006,36,Male,34150.54,"Region VIII",2203.00,4130.63,Bronze
2434,69,Other,55883.29,"Region I",1146.78,4128.41,Bronze
6795,38,Female,72088.85,"Region V",1146.77,4128.37,Bronze
8830,63,Other,42184.80,NCR,1146.30,4126.68,Bronze
5612,23,Other,62733.11,"Region VIII",1719.24,4126.18,Bronze
1386,48,Other,18537.98,"Region IV-A",1718.96,4125.50,Bronze
3745,38,Female,35372.42,"Region V",2199.89,4124.79,Bronze
4962,52,Male,34624.97,"Region XI",1144.17,4119.01,Bronze
895,33,Male,36652.89,"Region V",2195.68,4116.90,Bronze
3373,76,Other,13831.10,"Region XII",1143.49,4116.56,Bronze
6571,72,Other,53561.96,"Region XIII",1143.18,4115.45,Bronze
193,35,Female,28736.32,"Region XI",2194.29,4114.29,Bronze
2531,39,Female,68808.70,"Region III",1713.69,4112.86,Bronze
4501,22,Male,19935.02,"Region IV-B",2741.04,4111.56,Bronze
9483,29,Other,20423.68,"Region IV-B",2739.75,4109.63,Bronze
9008,33,Male,69439.54,"Region V",1712.22,4109.33,Bronze
4763,29,Male,25190.51,"Region IV-B",2739.35,4109.03,Bronze
4183,68,Female,55697.88,"Region IV-A",1139.60,4102.56,Bronze
2706,44,Female,53400.51,"Region X",1366.81,4100.43,Bronze
2019,68,Female,27187.68,BARMM,1138.50,4098.60,Bronze
9530,20,Male,28116.77,"Region XI",2729.03,4093.55,Bronze
6980,47,Other,31628.44,BARMM,1705.22,4092.53,Bronze
7523,74,Male,35768.69,"Region IV-B",1136.81,4092.52,Bronze
5107,32,Other,77451.05,CAR,1136.38,4090.97,Bronze
1556,47,Other,83301.81,"Region VI",1136.24,4090.46,Bronze
9096,48,Other,70202.60,"Region XII",1136.12,4090.03,Bronze
9054,48,Other,65507.11,"Region VIII",1363.24,4089.72,Bronze
7535,20,Other,55403.61,"Region IV-B",1703.59,4088.62,Bronze
9872,76,Male,51212.73,"Region VI",1135.62,4088.23,Bronze
1255,65,Other,53022.99,"Region VI",1135.53,4087.91,Bronze
4507,59,Other,35281.91,"Region XI",1135.26,4086.94,Bronze
6839,18,Male,77559.94,"Region III",1134.37,4083.73,Bronze
1067,62,Male,32536.13,BARMM,1134.34,4083.62,Bronze
6180,22,Male,20373.92,"Region XI",2721.89,4082.84,Bronze
7524,20,Other,23415.70,"Region II",2721.58,4082.37,Bronze
9328,32,Female,54400.85,"Region VII",1700.03,4080.07,Bronze
6734,59,Male,49422.09,"Region III",1133.11,4079.20,Bronze
5131,35,Other,98476.37,"Region VIII",1132.68,4077.65,Bronze
8839,39,Male,73334.99,NCR,1132.23,4076.03,Bronze
7205,35,Male,28553.26,"Region IV-B",2173.70,4075.69,Bronze
2569,19,Other,46403.09,BARMM,2716.75,4075.13,Bronze
6010,60,Male,11782.14,NCR,1131.40,4073.04,Bronze
7969,24,Male,58564.23,"Region II",1696.15,4070.76,Bronze
8275,46,Male,21813.85,"Region IV-A",1695.84,4070.02,Bronze
914,28,Female,51486.26,"Region VII",1694.00,4065.60,Bronze
219,34,Female,23161.52,"Region VII",2165.92,4061.10,Bronze
4953,51,Other,15469.82,CAR,1127.79,4060.04,Bronze
9821,56,Male,51965.63,CAR,1127.39,4058.60,Bronze
6176,35,Other,10027.70,"Region IX",2164.23,4057.93,Bronze
7827,28,Male,65955.57,NCR,1690.31,4056.74,Bronze
4266,20,Other,38026.79,"Region XIII",2704.29,4056.44,Bronze
7661,40,Other,12969.02,"Region IX",1690.00,4056.00,Bronze
1878,33,Male,83376.13,CAR,1126.58,4055.69,Bronze
21,77,Male,19170.47,"Region VI",1126.32,4054.75,Bronze
1906,42,Other,56780.51,"Region IV-A",1351.05,4053.15,Bronze
4841,38,Female,39957.52,"Region III",2161.51,4052.83,Bronze
5400,43,Male,10080.98,"Region III",1688.65,4052.76,Bronze
9276,27,Male,97823.19,"Region VIII",1125.53,4051.91,Bronze
3068,38,Female,35357.29,"Region V",2160.03,4050.06,Bronze
611,41,Other,50929.70,"Region VI",1349.50,4048.50,Bronze
9309,18,Female,17302.00,"Region VII",2697.98,4046.97,Bronze
6042,23,Male,85262.88,"Region VII",1124.12,4046.83,Bronze
4576,28,Other,51601.17,"Region XIII",1684.87,4043.69,Bronze
2758,43,Male,29342.96,"Region II",1683.65,4040.76,Bronze
2031,61,Male,41234.84,"Region V",1122.16,4039.78,Bronze
9401,26,Male,55128.11,BARMM,1679.54,4030.90,Bronze
4464,47,Male,13194.03,"Region III",1679.24,4030.18,Bronze
1637,41,Male,79065.05,"Region III",1119.01,4028.44,Bronze
1619,71,Female,19304.66,"Region VI",1118.60,4026.96,Bronze
5927,29,Male,34203.72,"Region XII",2683.33,4025.00,Bronze
6777,19,Female,59841.25,"Region II",1676.78,4024.27,Bronze
898,62,Female,36882.68,NCR,1117.80,4024.08,Bronze
5729,35,Other,79375.08,"Region IX",1117.17,4021.81,Bronze
7675,35,Female,79638.22,"Region III",1116.92,4020.91,Bronze
6514,45,Male,72314.65,"Region XII",1116.13,4018.07,Bronze
4803,20,Other,69484.03,NCR,1673.54,4016.50,Bronze
9495,47,Female,22487.98,"Region I",1672.92,4015.01,Bronze
2375,63,Male,37660.65,"Region VIII",1114.36,4011.70,Bronze
8299,48,Other,22998.79,"Region XIII",1671.25,4011.00,Bronze
6518,70,Female,56509.63,"Region X",1114.04,4010.54,Bronze
4910,24,Other,49742.34,BARMM,2672.96,4009.44,Bronze
8037,78,Other,10556.21,"Region VIII",1113.52,4008.67,Bronze
1820,39,Female,68861.51,"Region VIII",1670.07,4008.17,Bronze
2952,28,Other,15041.80,"Region VII",2671.25,4006.88,Bronze
7909,29,Female,43978.93,"Region I",2669.48,4004.22,Bronze
8239,75,Male,32054.22,"Region VII",1112.04,4003.34,Bronze
5388,37,Female,34890.64,NCR,2134.26,4001.74,Bronze
7071,39,Male,26688.79,"Region II",2133.73,4000.74,Bronze
6569,18,Female,26604.25,"Region VIII",2666.44,3999.66,Bronze
4728,40,Female,36411.62,NCR,1666.23,3998.95,Bronze
2001,36,Male,66782.22,"Region II",1666.12,3998.69,Bronze
5905,65,Male,34290.32,"Region IV-B",1110.03,3996.11,Bronze
3953,44,Other,48855.89,"Region IV-A",1664.09,3993.82,Bronze
8107,41,Female,65419.33,NCR,1330.71,3992.13,Bronze
5156,48,Male,88813.76,"Region I",1108.32,3989.95,Bronze
658,70,Male,47414.77,CAR,1107.90,3988.44,Bronze
2984,24,Female,58181.95,BARMM,1661.65,3987.96,Bronze
9897,25,Female,36545.33,"Region VI",2657.57,3986.36,Bronze
1853,43,Other,24409.35,"Region I",1659.98,3983.95,Bronze
7574,39,Female,96437.10,NCR,1106.41,3983.08,Bronze
2793,54,Female,36266.86,"Region II",1106.24,3982.46,Bronze
9849,38,Other,77265.92,"Region XII",1104.73,3977.03,Bronze
7315,49,Other,47473.60,"Region IX",1657.03,3976.87,Bronze
7050,68,Female,13112.32,"Region IX",1104.34,3975.62,Bronze
2122,62,Male,36773.82,"Region VIII",1103.82,3973.75,Bronze
7787,58,Male,57734.91,"Region X",1103.72,3973.39,Bronze
7907,32,Female,31466.50,NCR,2118.56,3972.30,Bronze
4423,63,Other,37800.42,"Region XI",1103.35,3972.06,Bronze
4644,49,Female,47253.15,"Region IV-A",1654.77,3971.45,Bronze
4771,48,Male,79388.96,"Region IX",1102.87,3970.33,Bronze
8227,43,Male,61597.65,"Region IV-B",1320.99,3962.97,Bronze
3402,36,Other,61935.19,"Region XI",1650.71,3961.70,Bronze
1419,77,Female,18823.32,"Region III",1099.84,3959.42,Bronze
5486,62,Female,41730.41,"Region III",1099.45,3958.02,Bronze
4177,28,Female,89045.25,BARMM,1099.15,3956.94,Bronze
161,49,Other,28222.26,"Region I",1648.07,3955.37,Bronze
4105,30,Other,15585.55,"Region VI",2109.06,3954.49,Bronze
2557,43,Female,89964.97,"Region I",1098.20,3953.52,Bronze
2654,47,Other,92916.98,"Region VII",1097.82,3952.15,Bronze
6117,70,Other,32969.33,BARMM,1097.59,3951.32,Bronze
1164,47,Male,92487.22,"Region IV-B",1097.11,3949.60,Bronze
6143,35,Male,37946.72,"Region XII",2106.22,3949.16,Bronze
8232,29,Other,10766.74,"Region IV-A",2632.63,3948.95,Bronze
5098,21,Male,19523.27,"Region IV-B",2631.66,3947.49,Bronze
118,61,Male,36523.97,"Region VIII",1095.79,3944.84,Bronze
4873,44,Female,48459.26,CAR,1642.15,3941.16,Bronze
8074,25,Other,54545.84,"Region VII",1641.42,3939.41,Bronze
1365,41,Male,55834.64,"Region I",1308.90,3926.70,Bronze
8567,63,Male,23611.05,"Region VI",1090.58,3926.09,Bronze
466,61,Female,12404.85,"Region III",1090.50,3925.80,Bronze
5724,40,Other,40840.29,"Region IX",1635.70,3925.68,Bronze
7738,37,Male,29792.11,"Region IV-B",2092.09,3922.67,Bronze
6598,70,Other,33304.46,BARMM,1089.52,3922.27,Bronze
5054,27,Female,23643.61,"Region II",2613.27,3919.91,Bronze
1864,19,Other,82373.84,CAR,1088.80,3919.68,Bronze
3658,35,Female,70405.15,"Region XII",1088.40,3918.24,Bronze
6551,48,Male,13213.34,"Region XII",1631.21,3914.90,Bronze
8962,61,Male,45440.46,"Region IX",1087.46,3914.86,Bronze
5141,43,Female,47745.70,"Region VI",1630.60,3913.44,Bronze
2680,32,Female,96596.62,"Region XI",1086.35,3910.86,Bronze
5185,48,Male,42026.47,"Region III",1628.32,3907.97,Bronze
8621,29,Female,52598.48,"Region I",1628.32,3907.97,Bronze
8561,31,Other,96018.14,BARMM,1085.20,3906.72,Bronze
680,18,Female,17553.59,"Region VII",2603.21,3904.82,Bronze
4344,69,Female,56243.91,"Region X",1084.66,3904.78,Bronze
5551,39,Other,92091.34,"Region I",1084.42,3903.91,Bronze
5668,23,Female,99819.78,NCR,1084.13,3902.87,Bronze
4815,76,Other,42243.95,"Region III",1083.92,3902.11,Bronze
7901,30,Male,15953.74,"Region XIII",2079.23,3898.56,Bronze
1207,23,Female,39834.62,CAR,2596.81,3895.22,Bronze
5816,41,Male,60668.25,"Region IV-B",1297.85,3893.55,Bronze
1896,57,Male,33765.29,"Region II",1081.01,3891.64,Bronze
387,36,Male,75876.29,"Region IX",1080.76,3890.74,Bronze
3032,25,Male,72683.30,"Region V",1080.72,3890.59,Bronze
2340,30,Other,39362.14,"Region III",2073.91,3888.58,Bronze
3348,52,Other,20539.99,"Region IX",1079.94,3887.78,Bronze
7615,24,Other,16760.73,"Region IV-A",2591.02,3886.53,Bronze
3241,27,Female,83842.90,"Region X",1079.50,3886.20,Bronze
6270,63,Other,42484.31,"Region VIII",1079.44,3885.98,Bronze
240,34,Female,13698.04,CAR,2072.34,3885.64,Bronze
8987,76,Female,37305.74,"Region VIII",1079.11,3884.80,Bronze
1857,28,Male,47980.32,"Region VII",2585.40,3878.10,Bronze
9725,63,Male,14151.61,"Region V",1076.93,3876.95,Bronze
2260,22,Female,19838.80,"Region VII",2582.73,3874.10,Bronze
1869,20,Male,78887.55,"Region III",1076.00,3873.60,Bronze
681,48,Male,37572.09,NCR,1613.13,3871.51,Bronze
3072,44,Female,76783.14,"Region XII",1074.66,3868.78,Bronze
2234,55,Other,13112.58,"Region XII",1074.11,3866.80,Bronze
5727,67,Other,26524.16,"Region I",1074.11,3866.80,Bronze
6680,35,Female,18816.39,"Region X",2062.06,3866.36,Bronze
832,18,Female,21992.13,"Region IV-B",2576.31,3864.47,Bronze
7258,69,Female,37127.17,"Region IV-B",1073.36,3864.10,Bronze
6983,21,Male,51463.64,"Region IV-A",1609.63,3863.11,Bronze
8744,64,Female,19330.38,CAR,1072.46,3860.86,Bronze
8728,46,Male,40451.98,"Region III",1608.60,3860.64,Bronze
9676,28,Other,98216.24,"Region XI",1072.04,3859.34,Bronze
1018,42,Other,61203.25,BARMM,1285.47,3856.41,Bronze
9194,75,Male,27258.11,"Region IV-A",1070.99,3855.56,Bronze
4184,49,Male,51916.61,"Region X",1285.12,3855.36,Bronze
9071,24,Other,40381.02,"Region XIII",2569.49,3854.24,Bronze
3959,74,Female,31312.97,"Region IV-B",1070.62,3854.23,Bronze
5847,69,Other,18352.34,"Region III",1070.18,3852.65,Bronze
3376,31,Other,16307.99,"Region VI",2053.73,3850.74,Bronze
2662,28,Other,33797.21,NCR,2566.31,3849.47,Bronze
3643,65,Other,38969.94,"Region XI",1068.81,3847.72,Bronze
5510,33,Female,27288.64,"Region II",2049.78,3843.34,Bronze
5753,40,Other,36398.03,"Region XII",1601.24,3842.98,Bronze
4249,74,Other,17058.56,"Region VI",1067.17,3841.81,Bronze
3106,64,Other,57584.95,"Region X",1066.14,3838.10,Bronze
5876,19,Other,36802.74,"Region V",2557.80,3836.70,Bronze
7385,49,Other,80110.23,"Region XIII",1065.72,3836.59,Bronze
